FacilityType,LoanID,BorrowerID,CounterPartyID,FacilityID,DealID,DealName,BorrowerName,BranchCode,LoanType,PricingOption,LoanPurpose,ContractID,EffectiveDate,RepriceDate,ExpiryDate,MaturityDate,duration,CurrencyCode,LenderID,AccuredToDate,LegalName,FacilityLegalName,BaseRate,SpreadT,LoanAmount,PortfolioShare,LoanCurrency,ProfitCenterCode
COMMITTED,0YD8T30T26,BID30T21,MAIULON382,CDCOMMITTED45,US0CE1930T26,MAIULON382-EUR,Borrower-252,B172,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T26,3/10/2018,,,3/10/2033,15,EUR,Lender-16,,Borrower-252 Inc,Borrower-252 Inc,0.03,0.01,262844.06,1314220.31,EUR,US0CE19
REVOLVING,0YD8T30T27,BID30T10,MAIULON89,CDREVOLVING87,US0CE1930T27,MAIULON89-GB,Borrower-277,B143,LOAN,SBLC_PERF,Loans,US0CE1930T27,6/15/2018,,,6/15/2033,15,GB,Lender-38,,Borrower-277 Inc,Borrower-277 Inc,0.04,0.011,294190.93,1470954.66,GB,US0CE19
REVOLVING,0YD8T30T28,BID30T17,MAIULON410,CDREVOLVING90,US0CE1930T28,MAIULON410-GB,Borrower-383,B130,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T28,6/25/2018,,,6/25/2033,15,GB,Lender-44,,Borrower-383 Inc,Borrower-383 Inc,0.083,0.015,343146.38,1715731.89,GB,US0CE19
REVOLVING,0YD8T30T29,BID30T4,MAIULON418,CDREVOLVING94,US0CE1930T29,MAIULON418-GB,Borrower-211,B177,LOAN,ZERO_RATE,Loans,US0CE1930T29,4/23/2018,,,4/23/2033,15,GB,Lender-42,,Borrower-211 Inc,Borrower-211 Inc,0.03,0.01,236494.53,1182472.63,GB,US0CE19
COMMITTED,0YD8T30T30,BID30T5,MAIULON432,CDCOMMITTED81,US0CE1930T30,MAIULON432-USD,Borrower-208,B157,LOAN,EURIBOR,Loans,US0CE1930T30,3/1/2018,,,3/1/2033,15,USD,Lender-28,,Borrower-208 Inc,Borrower-208 Inc,0.038,0.01,255642.68,1278213.41,USD,US0CE19
LIBOR,0YD8T30T31,BID30T15,MAIULON203,CDLIBOR87,US0CE1930T31,MAIULON203-USD,Borrower-63,B174,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T31,6/11/2018,,,6/11/2033,15,USD,Lender-20,,Borrower-63 Inc,Borrower-63 Inc,,0.011,228181.25,1140906.25,USD,US0CE19
COMMITTED,0YD8T30T32,BID30T23,MAIULON409,CDCOMMITTED60,US0CE1930T32,MAIULON409-GB,Borrower-310,B155,LOAN,SBLC_FINANCIAL,Loans,US0CE1930T32,4/14/2018,,,4/14/2033,15,GB,Lender-31,,Borrower-310 Inc,Borrower-310 Inc,,0.01,224246.29,1121231.44,GB,US0CE19
LIBOR,0YD8T30T33,BID30T27,MAIULON287,CDLIBOR79,US0CE1930T33,MAIULON287-GB,Borrower-400,B174,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T33,6/25/2018,,,6/25/2033,15,GB,Lender-10,,Borrower-400 Inc,Borrower-400 Inc,,0.01,268307.6,1341538.01,GB,US0CE19
REVOLVING,0YD8T30T34,BID30T26,MAIULON211,CDREVOLVING33,US0CE1930T34,MAIULON211-EUR,Borrower-334,B122,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T34,5/8/2018,,,5/8/2033,15,EUR,Lender-29,,Borrower-334 Inc,Borrower-334 Inc,,0.01,235675.57,1178377.86,EUR,US0CE19
TERM,0YD8T30T35,BID30T29,MAIULON435,CDTERM49,US0CE1930T35,MAIULON435-EUR,Borrower-7,B295,SBLC,SBLC_PERF,SBLC_PERF_20,US0CE1930T35,1/8/2018,,,1/8/2033,15,EUR,Lender-42,,Borrower-7 Inc,Borrower-7 Inc,,0.01,229240.26,1146201.3,EUR,US0CE19
TERM,0YD8T30T36,BID30T0,MAIULON427,CDTERM59,US0CE1930T36,MAIULON427-EUR,Borrower-426,B117,LOAN,SBLC_PERF,Loans,US0CE1930T36,4/20/2018,,,4/20/2033,15,EUR,Lender-17,,Borrower-426 Inc,Borrower-426 Inc,0.064,0.01,245226.62,1226133.08,EUR,US0CE19
UNCOMMITTED,0YD8T30T37,BID30T27,MAIULON85,CDUNCOMMITTED92,US0CE1930T37,MAIULON85-EUR,Borrower-214,B267,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE1930T37,5/21/2018,,,5/21/2033,15,EUR,Lender-7,,Borrower-214 Inc,Borrower-214 Inc,0.052,0.012,236069.96,1180349.81,EUR,US0CE19
UNCOMMITTED,0YD8T30T38,BID30T18,MAIULON221,CDUNCOMMITTED70,US0CE1930T38,MAIULON221-GB,Borrower-69,B281,SBLC,US_SBLC,SBLC_PERF_50_DEFAULT,US0CE1930T38,2/24/2018,,,2/24/2033,15,GB,Lender-48,,Borrower-69 Inc,Borrower-69 Inc,0.079,0.01,237486.17,1187430.87,GB,US0CE19
COMMITTED,0YD8T30T39,BID30T1,MAIULON396,CDCOMMITTED22,US0CE1930T39,MAIULON396-USD,Borrower-365,B118,LOAN,FIXED,Loans,US0CE1930T39,6/6/2018,,,6/6/2033,15,USD,Lender-30,,Borrower-365 Inc,Borrower-365 Inc,0.032,0.015,347231.38,1736156.88,USD,US0CE19
TERM,0YD8T30T40,BID30T19,MAIULON93,CDTERM53,US0CE1930T40,MAIULON93-GB,Borrower-235,B193,LOAN,SBLC_FINANCIAL,Loans,US0CE1930T40,3/28/2018,,,3/28/2033,15,GB,Lender-4,,Borrower-235 Inc,Borrower-235 Inc,0.035,0.014,262016.23,1310081.13,GB,US0CE19
UNCOMMITTED,0YD8T30T41,BID30T23,MAIULON494,CDUNCOMMITTED81,US0CE1930T41,MAIULON494-EUR,Borrower-36,B176,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T41,6/1/2018,,,6/1/2033,15,EUR,Lender-35,,Borrower-36 Inc,Borrower-36 Inc,0.066,0.01,211660.16,1058300.8,EUR,US0CE19
TERM,0YD8T30T42,BID30T2,MAIULON181,CDTERM62,US0CE1930T42,MAIULON181-GB,Borrower-196,B134,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T42,3/30/2018,,,3/30/2033,15,GB,Lender-5,,Borrower-196 Inc,Borrower-196 Inc,0.039,0.01,265241.37,1326206.85,GB,US0CE19
UNCOMMITTED,0YD8T30T43,BID30T0,MAIULON155,CDUNCOMMITTED47,US0CE1930T43,MAIULON155-EUR,Borrower-448,B129,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T43,2/18/2018,,,2/18/2033,15,EUR,Lender-38,,Borrower-448 Inc,Borrower-448 Inc,0.059,0.014,248118.47,1240592.37,EUR,US0CE19
LIBOR,0YD8T30T44,BID30T10,MAIULON301,CDLIBOR62,US0CE1930T44,MAIULON301-EUR,Borrower-287,B226,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T44,2/6/2018,,,2/6/2033,15,EUR,Lender-4,,Borrower-287 Inc,Borrower-287 Inc,0.033,0.01,235370.28,1176851.39,EUR,US0CE19
LIBOR,0YD8T30T45,BID30T1,MAIULON436,CDLIBOR22,US0CE1930T45,MAIULON436-GB,Borrower-159,B232,SBLC,SBLC_FINANCIAL,SBLC_PERF_50_DEFAULT,US0CE1930T45,2/24/2018,,,2/24/2033,15,GB,Lender-30,,Borrower-159 Inc,Borrower-159 Inc,,0.012,281120.22,1405601.1,GB,US0CE19
COMMITTED,0YD8T30T46,BID30T5,MAIULON530,CDCOMMITTED18,US0CE1930T46,MAIULON530-EUR,Borrower-306,B260,LOAN,LIBOR_SWINGLINE,Loans,US0CE1930T46,4/7/2018,,,4/7/2033,15,EUR,Lender-25,,Borrower-306 Inc,Borrower-306 Inc,,0.014,315182.51,1575912.55,EUR,US0CE19
LIBOR,0YD8T30T47,BID30T13,MAIULON511,CDLIBOR59,US0CE1930T47,MAIULON511-EUR,Borrower-22,B276,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE1930T47,6/8/2018,,,6/8/2033,15,EUR,Lender-36,,Borrower-22 Inc,Borrower-22 Inc,,0.01,234687.22,1173436.08,EUR,US0CE19
UNCOMMITTED,0YD8T30T48,BID30T12,MAIULON107,CDUNCOMMITTED22,US0CE1930T48,MAIULON107-EUR,Borrower-386,B226,LOAN,UNPAID_LIBOR,Loans,US0CE1930T48,4/6/2018,,,4/6/2033,15,EUR,Lender-37,,Borrower-386 Inc,Borrower-386 Inc,0.039,0.013,392311.88,1961559.42,EUR,US0CE19
LIBOR,0YD8T30T49,BID30T6,MAIULON382,CDLIBOR5,US0CE1930T49,MAIULON382-GB,Borrower-39,B139,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T49,2/10/2018,,,2/10/2033,15,GB,Lender-15,,Borrower-39 Inc,Borrower-39 Inc,0.063,0.01,215367.6,1076837.98,GB,US0CE19
REVOLVING,0YD8T30T50,BID30T27,MAIULON306,CDREVOLVING87,US0CE1930T50,MAIULON306-GB,Borrower-434,B123,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE1930T50,2/6/2018,,,2/6/2033,15,GB,Lender-41,,Borrower-434 Inc,Borrower-434 Inc,0.039,0.01,238857.69,1194288.46,GB,US0CE19
LIBOR,0YD8T30T51,BID30T28,MAIULON511,CDLIBOR0,US0CE1930T51,MAIULON511-USD,Borrower-229,B287,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T51,3/20/2018,,,3/20/2033,15,USD,Lender-42,,Borrower-229 Inc,Borrower-229 Inc,0.037,0.014,262847.65,1314238.26,USD,US0CE19
TERM,0YD8T30T52,BID30T16,MAIULON536,CDTERM42,US0CE1930T52,MAIULON536-EUR,Borrower-389,B138,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T52,5/1/2018,,,5/1/2033,15,EUR,Lender-38,,Borrower-389 Inc,Borrower-389 Inc,0.079,0.016,270255,1351275.01,EUR,US0CE19
UNCOMMITTED,0YD8T30T53,BID30T12,MAIULON481,CDUNCOMMITTED73,US0CE1930T53,MAIULON481-GB,Borrower-491,B224,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T53,2/22/2018,,,2/22/2033,15,GB,Lender-43,,Borrower-491 Inc,Borrower-491 Inc,0.03,0.01,402888.39,2014441.95,GB,US0CE19
TERM,0YD8T30T54,BID30T20,MAIULON268,CDTERM35,US0CE1930T54,MAIULON268-USD,Borrower-499,B178,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T54,2/1/2018,,,2/1/2033,15,USD,Lender-31,,Borrower-499 Inc,Borrower-499 Inc,0.049,0.01,206835.28,1034176.39,USD,US0CE19
REVOLVING,0YD8T30T55,BID30T16,MAIULON211,CDREVOLVING71,US0CE1930T55,MAIULON211-USD,Borrower-219,B223,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T55,4/3/2018,,,4/3/2033,15,USD,Lender-26,,Borrower-219 Inc,Borrower-219 Inc,0.049,0.01,266518.05,1332590.25,USD,US0CE19
REVOLVING,0YD8T30T56,BID30T16,MAIULON210,CDREVOLVING3,US0CE1930T56,MAIULON210-USD,Borrower-143,B228,SBLC,US_SBLC,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T56,1/7/2018,,,1/7/2033,15,USD,Lender-43,,Borrower-143 Inc,Borrower-143 Inc,0.039,0.01,253508.6,1267542.98,USD,US0CE19
COMMITTED,0YD8T30T57,BID30T19,MAIULON521,CDCOMMITTED56,US0CE1930T57,MAIULON521-USD,Borrower-74,B170,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T57,2/7/2018,,,2/7/2033,15,USD,Lender-31,,Borrower-74 Inc,Borrower-74 Inc,,0.01,218811.81,1094059.05,USD,US0CE19
TERM,0YD8T30T58,BID30T11,MAIULON434,CDTERM61,US0CE1930T58,MAIULON434-EUR,Borrower-436,B244,LOAN,COST_OF_FUND,Loans,US0CE1930T58,5/13/2018,,,5/13/2033,15,EUR,Lender-29,,Borrower-436 Inc,Borrower-436 Inc,,0.01,316598.68,1582993.38,EUR,US0CE19
COMMITTED,0YD8T30T59,BID30T0,MAIULON43,CDCOMMITTED36,US0CE1930T59,MAIULON43-USD,Borrower-92,B227,LOAN,US_SBLC,Loans,US0CE1930T59,2/3/2018,,,2/3/2033,15,USD,Lender-13,,Borrower-92 Inc,Borrower-92 Inc,,0.01,223589.98,1117949.92,USD,US0CE19
LIBOR,0YD8T30T60,BID30T2,MAIULON229,CDLIBOR24,US0CE1930T60,MAIULON229-EUR,Borrower-46,B283,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T60,4/5/2018,,,4/5/2033,15,EUR,Lender-27,,Borrower-46 Inc,Borrower-46 Inc,0.083,0.012,230562.02,1152810.12,EUR,US0CE19
TERM,0YD8T30T61,BID30T13,MAIULON1,CDTERM17,US0CE1930T61,MAIULON1-USD,Borrower-313,B174,LOAN,SBLC_FINANCIAL,Loans,US0CE1930T61,2/23/2018,,,2/23/2033,15,USD,Lender-49,,Borrower-313 Inc,Borrower-313 Inc,0.04,0.014,327665.89,1638329.43,USD,US0CE19
UNCOMMITTED,0YD8T30T62,BID30T6,MAIULON360,CDUNCOMMITTED60,US0CE1930T62,MAIULON360-EUR,Borrower-6,B229,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T62,3/1/2018,,,3/1/2033,15,EUR,Lender-6,,Borrower-6 Inc,Borrower-6 Inc,0.03,0.01,216122.36,1080611.82,EUR,US0CE19
COMMITTED,0YD8T30T63,BID30T2,MAIULON333,CDCOMMITTED70,US0CE1930T63,MAIULON333-GB,Borrower-475,B104,LOAN,BASE_RATE,Loans,US0CE1930T63,1/29/2018,,,1/29/2033,15,GB,Lender-13,,Borrower-475 Inc,Borrower-475 Inc,0.042,0.01,271374.68,1356873.41,GB,US0CE19
UNCOMMITTED,0YD8T30T64,BID30T23,MAIULON29,CDUNCOMMITTED97,US0CE1930T64,MAIULON29-EUR,Borrower-107,B158,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T64,6/10/2018,,,6/10/2033,15,EUR,Lender-23,,Borrower-107 Inc,Borrower-107 Inc,0.059,0.01,238951.7,1194758.48,EUR,US0CE19
LIBOR,0YD8T30T65,BID30T2,MAIULON51,CDLIBOR87,US0CE1930T65,MAIULON51-EUR,Borrower-220,B148,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_20,US0CE1930T65,5/14/2018,,,5/14/2033,15,EUR,Lender-39,,Borrower-220 Inc,Borrower-220 Inc,0.033,0.016,296314.43,1481572.15,EUR,US0CE19
COMMITTED,0YD8T30T66,BID30T3,MAIULON560,CDCOMMITTED58,US0CE1930T66,MAIULON560-EUR,Borrower-452,B141,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T66,3/2/2018,,,3/2/2033,15,EUR,Lender-16,,Borrower-452 Inc,Borrower-452 Inc,0.04,0.012,371629.16,1858145.8,EUR,US0CE19
UNCOMMITTED,0YD8T30T67,BID30T25,MAIULON182,CDUNCOMMITTED72,US0CE1930T67,MAIULON182-GB,Borrower-136,B163,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T67,5/21/2018,,,5/21/2033,15,GB,Lender-36,,Borrower-136 Inc,Borrower-136 Inc,0.031,0.015,246130.6,1230652.98,GB,US0CE19
REVOLVING,0YD8T30T68,BID30T1,MAIULON564,CDREVOLVING17,US0CE1930T68,MAIULON564-GB,Borrower-353,B160,LOAN,EURIBOR,Loans,US0CE1930T68,4/24/2018,,,4/24/2033,15,GB,Lender-0,,Borrower-353 Inc,Borrower-353 Inc,0.06,0.016,335608.98,1678044.9,GB,US0CE19
COMMITTED,0YD8T30T69,BID30T23,MAIULON109,CDCOMMITTED59,US0CE1930T69,MAIULON109-GB,Borrower-230,B295,LOAN,COST_OF_FUND,Loans,US0CE1930T69,6/29/2018,,,6/29/2033,15,GB,Lender-38,,Borrower-230 Inc,Borrower-230 Inc,0.032,0.01,284575.25,1422876.26,GB,US0CE19
COMMITTED,0YD8T30T70,BID30T21,MAIULON476,CDCOMMITTED60,US0CE1930T70,MAIULON476-GB,Borrower-320,B196,LOAN,BASE_RATE,Loans,US0CE1930T70,5/4/2018,,,5/4/2033,15,GB,Lender-15,,Borrower-320 Inc,Borrower-320 Inc,0.053,0.01,278328.76,1391643.79,GB,US0CE19
UNCOMMITTED,0YD8T30T71,BID30T27,MAIULON80,CDUNCOMMITTED6,US0CE1930T71,MAIULON80-EUR,Borrower-148,B298,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T71,4/1/2018,,,4/1/2033,15,EUR,Lender-22,,Borrower-148 Inc,Borrower-148 Inc,0.075,0.01,267372.26,1336861.28,EUR,US0CE19
REVOLVING,0YD8T30T72,BID30T2,MAIULON216,CDREVOLVING13,US0CE1930T72,MAIULON216-USD,Borrower-281,B203,LOAN,SBLC_FINANCIAL,Loans,US0CE1930T72,6/19/2018,,,6/19/2033,15,USD,Lender-6,,Borrower-281 Inc,Borrower-281 Inc,0.038,0.014,207589.34,1037946.68,USD,US0CE19
UNCOMMITTED,0YD8T30T73,BID30T12,MAIULON526,CDUNCOMMITTED5,US0CE1930T73,MAIULON526-EUR,Borrower-349,B189,LOAN,FIXED,Loans,US0CE1930T73,6/18/2018,,,6/18/2033,15,EUR,Lender-12,,Borrower-349 Inc,Borrower-349 Inc,,0.01,217019.62,1085098.11,EUR,US0CE19
REVOLVING,0YD8T30T74,BID30T16,MAIULON407,CDREVOLVING21,US0CE1930T74,MAIULON407-EUR,Borrower-269,B225,LOAN,ZERO_RATE,Loans,US0CE1930T74,5/24/2018,,,5/24/2033,15,EUR,Lender-15,,Borrower-269 Inc,Borrower-269 Inc,,0.01,266737.49,1333687.47,EUR,US0CE19
COMMITTED,0YD8T30T75,BID30T3,MAIULON548,CDCOMMITTED4,US0CE1930T75,MAIULON548-USD,Borrower-13,B184,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T75,2/14/2018,,,2/14/2033,15,USD,Lender-37,,Borrower-13 Inc,Borrower-13 Inc,,0.01,204560.35,1022801.76,USD,US0CE19
UNCOMMITTED,0YD8T30T76,BID30T25,MAIULON124,CDUNCOMMITTED22,US0CE1930T76,MAIULON124-GB,Borrower-341,B132,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T76,2/8/2018,,,2/8/2033,15,GB,Lender-20,,Borrower-341 Inc,Borrower-341 Inc,,0.01,238482.73,1192413.67,GB,US0CE19
COMMITTED,0YD8T30T77,BID30T13,MAIULON289,CDCOMMITTED5,US0CE1930T77,MAIULON289-GB,Borrower-497,B286,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T77,1/16/2018,,,1/16/2033,15,GB,Lender-24,,Borrower-497 Inc,Borrower-497 Inc,,0.01,324952.98,1624764.9,GB,US0CE19
LIBOR,0YD8T30T78,BID30T9,MAIULON151,CDLIBOR70,US0CE1930T78,MAIULON151-USD,Borrower-372,B192,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T78,2/18/2018,,,2/18/2033,15,USD,Lender-49,,Borrower-372 Inc,Borrower-372 Inc,0.078,0.01,252979.38,1264896.9,USD,US0CE19
LIBOR,0YD8T30T79,BID30T1,MAIULON507,CDLIBOR80,US0CE1930T79,MAIULON507-USD,Borrower-73,B250,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T79,2/11/2018,,,2/11/2033,15,USD,Lender-31,,Borrower-73 Inc,Borrower-73 Inc,0.04,0.01,236973.07,1184865.34,USD,US0CE19
TERM,0YD8T30T80,BID30T5,MAIULON382,CDTERM4,US0CE1930T80,MAIULON382-USD,Borrower-179,B151,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T80,4/18/2018,,,4/18/2033,15,USD,Lender-38,,Borrower-179 Inc,Borrower-179 Inc,0.067,0.011,280305.29,1401526.45,USD,US0CE19
COMMITTED,0YD8T30T81,BID30T23,MAIULON502,CDCOMMITTED6,US0CE1930T81,MAIULON502-USD,Borrower-342,B111,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T81,4/20/2018,,,4/20/2033,15,USD,Lender-38,,Borrower-342 Inc,Borrower-342 Inc,0.038,0.01,365776.91,1828884.53,USD,US0CE19
REVOLVING,0YD8T30T82,BID30T0,MAIULON149,CDREVOLVING1,US0CE1930T82,MAIULON149-USD,Borrower-16,B203,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T82,6/14/2018,,,6/14/2033,15,USD,Lender-14,,Borrower-16 Inc,Borrower-16 Inc,,0.01,231068.37,1155341.84,USD,US0CE19
TERM,0YD8T30T83,BID30T25,MAIULON326,CDTERM13,US0CE1930T83,MAIULON326-GB,Borrower-235,B233,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T83,5/5/2018,,,5/5/2033,15,GB,Lender-42,,Borrower-235 Inc,Borrower-235 Inc,,0.01,255858.68,1279293.38,GB,US0CE19
UNCOMMITTED,0YD8T30T84,BID30T28,MAIULON311,CDUNCOMMITTED99,US0CE1930T84,MAIULON311-EUR,Borrower-344,B194,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T84,1/19/2018,,,1/19/2033,15,EUR,Lender-4,,Borrower-344 Inc,Borrower-344 Inc,,0.01,346572.18,1732860.89,EUR,US0CE19
TERM,0YD8T30T85,BID30T23,MAIULON242,CDTERM84,US0CE1930T85,MAIULON242-GB,Borrower-421,B146,SBLC,SBLC_FINANCIAL,SBLC_PERF_20,US0CE1930T85,3/20/2018,,,3/20/2033,15,GB,Lender-38,,Borrower-421 Inc,Borrower-421 Inc,,0.017,202532.32,1012661.61,GB,US0CE19
UNCOMMITTED,0YD8T30T86,BID30T25,MAIULON487,CDUNCOMMITTED78,US0CE1930T86,MAIULON487-USD,Borrower-356,B207,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T86,4/11/2018,,,4/11/2033,15,USD,Lender-26,,Borrower-356 Inc,Borrower-356 Inc,,0.01,363571.88,1817859.41,USD,US0CE19
UNCOMMITTED,0YD8T30T87,BID30T2,MAIULON143,CDUNCOMMITTED34,US0CE1930T87,MAIULON143-EUR,Borrower-364,B108,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T87,1/5/2018,,,1/5/2033,15,EUR,Lender-2,,Borrower-364 Inc,Borrower-364 Inc,,0.01,266069.37,1330346.86,EUR,US0CE19
COMMITTED,0YD8T30T88,BID30T22,MAIULON403,CDCOMMITTED98,US0CE1930T88,MAIULON403-EUR,Borrower-191,B207,SBLC,SBLC_PERF,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T88,5/14/2018,,,5/14/2033,15,EUR,Lender-22,,Borrower-191 Inc,Borrower-191 Inc,0.047,0.01,271851.77,1359258.85,EUR,US0CE19
LIBOR,0YD8T30T89,BID30T18,MAIULON217,CDLIBOR47,US0CE1930T89,MAIULON217-GB,Borrower-381,B294,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T89,1/10/2018,,,1/10/2033,15,GB,Lender-33,,Borrower-381 Inc,Borrower-381 Inc,0.03,0.013,360623.97,1803119.84,GB,US0CE19
TERM,0YD8T30T90,BID30T20,MAIULON461,CDTERM60,US0CE1930T90,MAIULON461-GB,Borrower-127,B288,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE1930T90,1/30/2018,,,1/30/2033,15,GB,Lender-46,,Borrower-127 Inc,Borrower-127 Inc,0.033,0.01,245655.6,1228278.01,GB,US0CE19
UNCOMMITTED,0YD8T30T91,BID30T27,MAIULON49,CDUNCOMMITTED45,US0CE1930T91,MAIULON49-USD,Borrower-240,B186,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T91,6/13/2018,,,6/13/2033,15,USD,Lender-29,,Borrower-240 Inc,Borrower-240 Inc,0.037,0.01,331376.36,1656881.8,USD,US0CE19
COMMITTED,0YD8T30T92,BID30T24,MAIULON99,CDCOMMITTED1,US0CE1930T92,MAIULON99-GB,Borrower-481,B292,SBLC,SBLC_PERF,SBLC_PERF_50_DEFAULT,US0CE1930T92,2/15/2018,,,2/15/2033,15,GB,Lender-20,,Borrower-481 Inc,Borrower-481 Inc,0.071,0.011,283401.05,1417005.25,GB,US0CE19
REVOLVING,0YD8T30T93,BID30T8,MAIULON550,CDREVOLVING82,US0CE1930T93,MAIULON550-GB,Borrower-372,B189,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE1930T93,4/4/2018,,,4/4/2033,15,GB,Lender-26,,Borrower-372 Inc,Borrower-372 Inc,0.057,0.01,221926.1,1109630.51,GB,US0CE19
COMMITTED,0YD8T30T94,BID30T13,MAIULON260,CDCOMMITTED79,US0CE1930T94,MAIULON260-EUR,Borrower-58,B270,LOAN,LIBOR_SWINGLINE,Loans,US0CE1930T94,5/19/2018,,,5/19/2033,15,EUR,Lender-1,,Borrower-58 Inc,Borrower-58 Inc,0.066,0.01,229109.47,1145547.35,EUR,US0CE19
UNCOMMITTED,0YD8T30T95,BID30T3,MAIULON99,CDUNCOMMITTED19,US0CE1930T95,MAIULON99-EUR,Borrower-323,B219,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T95,5/19/2018,,,5/19/2033,15,EUR,Lender-42,,Borrower-323 Inc,Borrower-323 Inc,0.054,0.01,259466.2,1297330.99,EUR,US0CE19
LIBOR,0YD8T30T96,BID30T19,MAIULON75,CDLIBOR74,US0CE1930T96,MAIULON75-GB,Borrower-245,B156,SBLC,SBLC_FINANCIAL,SBLC_FINANCIAL_100_DEFAULT,US0CE1930T96,6/1/2018,,,6/1/2033,15,GB,Lender-28,,Borrower-245 Inc,Borrower-245 Inc,0.035,0.01,211882.25,1059411.23,GB,US0CE19
TERM,0YD8T30T97,BID30T7,MAIULON169,CDTERM44,US0CE1930T97,MAIULON169-EUR,Borrower-59,B115,SBLC,US_SBLC,SBLC_FINANCIAL_20,US0CE1930T97,1/17/2018,,,1/17/2033,15,EUR,Lender-20,,Borrower-59 Inc,Borrower-59 Inc,,0.011,217169.47,1085847.36,EUR,US0CE19
TERM,0YD8T30T98,BID30T6,MAIULON424,CDTERM40,US0CE1930T98,MAIULON424-GB,Borrower-384,B197,DISCOUNT_LOAN,DISCOUNT_LOAN,Loans,US0CE1930T98,4/30/2018,,,4/30/2033,15,GB,Lender-7,,Borrower-384 Inc,Borrower-384 Inc,,0.016,310154.98,1550774.9,GB,US0CE19
COMMITTED,0YD8T30T99,BID30T28,MAIULON449,CDCOMMITTED72,US0CE1930T99,MAIULON449-USD,Borrower-265,B202,LOAN,BASE_RATE,Loans,US0CE1930T99,2/12/2018,,,2/12/2033,15,USD,Lender-27,,Borrower-265 Inc,Borrower-265 Inc,,0.01,291718.38,1458591.88,USD,US0CE19
LIBOR,0YD8T30T100,BID30T29,MAIULON283,CDLIBOR31,US0CE1930T100,MAIULON283-GB,Borrower-440,B124,SBLC,US_SBLC,SBLC_PERF_20,US0CE1930T100,3/30/2018,,,3/30/2033,15,GB,Lender-36,,Borrower-440 Inc,Borrower-440 Inc,,0.012,289260.75,1446303.74,GB,US0CE19
